date,sorted_tags,paper,paper_country,mentioned_countries,headline,summary,news,link
08/6/2020,coronavirus;technology,Guardian,UK,, Britons with life-threatening conditions denied care during pandemic, Exclusive: Majority of people with diabetes or high blood pressure had care cancelled by NHS, exclusive  majority people diabetes high blood pressure care cancelled nhs,https://www.theguardian.com/society/2020/jun/08/britons-life-threatening-conditions-denied-care-coronavirus-pandemic
07/6/2020,coronavirus;technology,Guardian,UK,china;brazil;spain;france;india;italy;jordan;panama;turkey, Global report: China hails coronavirus response as world death toll tops 400 000, Beijing denies cover-up or delay  while countries easing lockdowns face spike in cases, beijing denies cover delay  countries easing lockdowns face spike cases,https://www.theguardian.com/world/2020/jun/07/china-hails-coronavirus-response-as-global-death-toll-tops-400000
07/6/2020,coronavirus;government;technology,Guardian,UK,brazil;italy, Brazil stops releasing Covid-19 death toll and wipes data from official site, Government accused of totalitarianism and censorship after Bolsonaro orders end to publication of numbers, government accused totalitarianism censorship bolsonaro orders end publication numbers,https://www.theguardian.com/world/2020/jun/07/brazil-stops-releasing-covid-19-death-toll-and-wipes-data-from-official-site
07/6/2020,coronavirus;technology,Guardian,UK,cuba, Cuba sets example with successful programme to contain coronavirus, While the WHO has signalled that Latin America is the new centre of the pandemic  cases in the communist-ruled island have fallen for two months, signalled latin america new centre pandemic  cases communist ruled island fallen two months,https://www.theguardian.com/world/2020/jun/07/cuba-coronavirus-success-contact-tracing-isolation
07/6/2020,coronavirus;technology,Guardian,UK,china;singapore, ‘The anger is still there’: Hong Kong defiant a year on from first protests, China’s national security law has reinvigorated a protest movement that began with opposition to an extradition bill, china’s national security law reinvigorated protest movement began opposition extradition bill,https://www.theguardian.com/world/2020/jun/07/anger-still-there-hong-kong-defiant-one-year-anniversary-first-protests-china
08/6/2020,government;technology,Guardian,UK,india, How lives were destroyed under cover of lockdown in a small Indian town, In Telinipara  West Bengal  Hindu attackers burned Muslim homes and shops and vandalised a mosque and a Muslim shrine, telinipara  west bengal  hindu attackers burned muslim homes shops vandalised mosque muslim shrine,https://www.theguardian.com/world/2020/jun/08/how-lives-were-destroyed-under-cover-of-lockdown-in-a-small-indian-town
07/6/2020,coronavirus;technology,Guardian,UK,brazil, Covid-19 vaccine: AstraZeneca has 'approached Gilead over possible merger', If reports are accurate  £200bn merger would be biggest ever pharmaceuticals deal, reports accurate  £200bn merger would biggest ever pharmaceuticals deal,https://www.theguardian.com/business/2020/jun/07/covid-19-vaccine-astrazeneca-approached-gilead-over-possible-merger
07/6/2020,government;coronavirus;technology,Guardian,UK,, £36bn of government-backed loans will be toxic  taskforce warns, Report finds businesses will have £97bn-£107bn worth of unsustainable debt by March, report finds businesses £97bn £107bn worth unsustainable debt march,https://www.theguardian.com/business/2020/jun/07/36bn-of-government-backed-loans-will-be-toxic-taskforce-warns
07/6/2020,coronavirus;technology,Guardian,UK,, Back to the grind: historic mills boosted by flour shortage during Covid-19 lockdown, Faced by empty supermarket shelves  many shoppers are turning to traditional producers, faced empty supermarket shelves  many shoppers turning traditional producers,https://www.theguardian.com/business/2020/jun/07/back-to-the-grind-ancient-mills-boosted-by-flour-shortage-during-covid-19-lockdown
07/6/2020,government;technology;coronavirus,Guardian,UK,, After Covid we're going to need a serious urban regeneration plan, The government must urgently devise a strategy to devolve both power and money to a local level, government must urgently devise strategy devolve power money local level,https://www.theguardian.com/business/2020/jun/07/after-covid-were-going-to-need-a-serious-urban-regeneration-plan
08/6/2020,technology;coronavirus,Guardian,UK,, Bid to defuse tensions as Black Lives Matter protests escalate, Sadiq Khan applies pressure on Met police to examine practices such as stop and search, sadiq khan applies pressure met police examine practices stop search,https://www.theguardian.com/world/2020/jun/08/london-mayor-seeks-defuse-tensions-ahead-more-blm-protests
08/6/2020,coronavirus;technology,Guardian,UK,spain;greece;ireland;italy;portugal, Ryanair boss: Britons know quarantine rules are rubbish, Michael O’Leary says he will not cancel flights as airlines start legal action over rules, michael o’leary says cancel flights airlines start legal action rules,https://www.theguardian.com/business/2020/jun/08/ryanair-boss-michael-oleary-britons-quarantine-rules-rubbish
08/6/2020,coronavirus;technology,Guardian,UK,, Police set for limited role in enforcing UK's Covid-19 quarantine, Public Health England staff primarily responsible for checking arrivals keep to guidelines, public health england staff primarily responsible checking arrivals keep guidelines,https://www.theguardian.com/world/2020/jun/08/no-10-dampens-idea-of-uk-air-bridges-to-allow-summer-holidays-in-eu
08/6/2020,coronavirus;government,Guardian,UK,, First arrivals under UK quarantine rules: 'They didn't even check my temperature', Passengers at Heathrow express surprise and confusion over new coronavirus controls, passengers heathrow express surprise confusion new coronavirus controls,https://www.theguardian.com/world/2020/jun/08/first-arrivals-under-uk-quarantine-rules-coronavirus
08/6/2020,government;coronavirus;technology,Guardian,UK,, UK ministers face legal challenge for refusal to order PPE inquiry, Doctors and campaigners seek judicial review of government’s efforts to provide PPE for NHS, doctors campaigners seek judicial review government’s efforts provide ppe nhs,https://www.theguardian.com/society/2020/jun/08/uk-ministers-face-legal-challenge-for-refusal-to-order-ppe-inquiry
09/6/2020,coronavirus,Guardian,UK,, David Tennant: British theatres need urgent help during coronavirus crisis, , ,https://www.theguardian.com/stage/2020/jun/09/david-tennant-british-theatres-need-urgent-help-during-coronavirus-crisis
08/6/2020,coronavirus;technology,Guardian,UK,germany;ireland, Matt Hancock hails coronavirus 'retreat' as UK deaths tumble, Health secretary says number of deaths have fallen to lowest daily total since 22 March, health secretary says number deaths fallen lowest daily total since 22 march,https://www.theguardian.com/science/2020/jun/08/matt-hancock-coronavirus-retreat-uk-deaths-tumble-health-secretary
08/6/2020,technology;coronavirus,Guardian,UK,mexico, Hancock plays hide-and-seek behind an ever-changing science, Health secretary regurgitates more mantra despite UK coming bottom of ratings for its handling of the pandemic, health secretary regurgitates mantra despite uk coming bottom ratings handling pandemic,https://www.theguardian.com/politics/2020/jun/08/hancock-plays-hide-and-seek-behind-an-ever-changing-science
08/6/2020,coronavirus;technology,Guardian,UK,, BP to cut 10 000 jobs worldwide amid huge drop in demand for oil, CEO tells staff company is responding to economic fallout of the Covid-19 pandemic, ceo tells staff company responding economic fallout covid 19 pandemic,https://www.theguardian.com/business/2020/jun/08/bp-to-cut-10000-jobs-worldwide-amid-huge-drop-in-demand-for-oil-covid-19
08/6/2020,coronavirus;technology,Guardian,UK,france;italy, Bleach baths and drinking hand sanitiser: poison centre cases rise under Covid-19, Household cleaning items and prescription medicines behind many poisonings, household cleaning items prescription medicines behind many poisonings,https://www.theguardian.com/world/2020/jun/08/bleach-baths-and-drinking-hand-sanitiser-poison-centre-cases-rise-under-covid-19
08/6/2020,coronavirus;government,Guardian,UK,, World Bank warns Covid-19 pandemic risks dramatic rise in poverty, As many as 90% of the 183 economies are expected to suffer from falling levels of GDP in 2020, many 90  183 economies expected suffer falling levels gdp 2020,https://www.theguardian.com/business/2020/jun/08/world-bank-warns-covid-19-pandemic-risks-dramatic-rise-in-poverty
08/6/2020,technology;coronavirus,Guardian,UK,, Labour MP threatened after defending Black Lives Matter protests, Dawn Butler goes to police after receiving torrent of racist abuse over newspaper article, dawn butler goes police receiving torrent racist abuse newspaper article,https://www.theguardian.com/world/2020/jun/08/labour-mp-dawn-butler-threatened-after-defending-black-lives-matter-protests
08/6/2020,technology;government,Guardian,UK,georgia, ‘Apathy is no longer a choice’: will the George Floyd protests energize young voters?, People running for local office say they are seeing a spike in enthusiasm among 18– to 29-year-olds  who historically vote in smaller numbers, people running local office say seeing spike enthusiasm among 18– 29 year olds  historically vote smaller numbers,https://www.theguardian.com/us-news/2020/jun/08/george-floyd-protests-young-voters-elections-local
07/6/2020,technology;coronavirus,Guardian,UK,, Minneapolis lawmakers vow to disband police department in historic move, City council members declare intent to ‘abolish’ embattled agency and replace with alternative model in wake of George Floyd’s killing, city council members declare intent ‘abolish’ embattled agency replace alternative model wake george floyd’s killing,https://www.theguardian.com/us-news/2020/jun/07/minneapolis-city-council-defund-police-george-floyd
08/6/2020,coronavirus;technology,Guardian,UK,australia;fiji;iceland;cambodia;montenegro, New Zealand drops Covid-19 restrictions after nation declared 'virus-free', Jacinda Ardern says she ‘did a little dance’ when she heard there were no cases of coronavirus left in the country, jacinda ardern says ‘did little dance’ heard cases coronavirus left country,https://www.theguardian.com/world/2020/jun/08/new-zealand-abandons-covid-19-restrictions-after-nation-declared-no-cases
